price,area,status,bhk,bathroom,age,location,log_price
51.32,1283,Ready to move,3,3.0,0.0,Selaiyur,3.9573787071489432
45.04,1126,Ready to move,3,3.0,0.0,Selaiyur,3.829510583853682
45.04,1126,Ready to move,3,3.0,0.0,Selaiyur,3.829510583853682
29.72,743,Ready to move,2,2.0,0.0,Selaiyur,3.4249139082794713
53.85,1122,Ready to move,3,3.0,0.0,Selaiyur,4.00460218672124
43.48,906,Ready to move,2,2.0,0.0,Selaiyur,3.7950396499423267
40.27,839,Ready to move,2,2.0,0.0,Selaiyur,3.7201358437644907
79.69,1172,Ready to move,2,2.0,0.0,tambaram west,4.390614651860415
75.0,1655,Ready to move,3,3.0,1.0,others,4.330733340286331
100.0,2100,Ready to move,3,3.0,0.0,Selaiyur,4.61512051684126
70.0,1600,Ready to move,3,3.0,1.0,others,4.2626798770413155
100.0,2100,Ready to move,3,3.0,0.0,others,4.61512051684126
95.0,2000,Ready to move,3,3.0,0.0,Selaiyur,4.564348191467836
90.0,1900,Ready to move,3,3.0,0.0,Selaiyur,4.51085950651685
95.0,2000,Ready to move,3,3.0,0.0,others,4.564348191467836
85.0,1800,Ready to move,3,3.0,0.0,Selaiyur,4.454347296253507
90.0,1900,Ready to move,3,3.0,0.0,others,4.51085950651685
85.0,1800,Ready to move,3,3.0,0.0,others,4.454347296253507
80.0,1700,Ready to move,3,3.0,0.0,Selaiyur,4.394449154672439
80.0,1700,Ready to move,3,3.0,0.0,others,4.394449154672439
75.0,1655,Ready to move,3,3.0,0.0,Selaiyur,4.330733340286331
75.0,1655,Ready to move,3,3.0,0.0,others,4.330733340286331
90.0,1667,Ready to move,3,3.0,0.0,Selaiyur,4.51085950651685
70.0,1600,Ready to move,3,3.0,0.0,Selaiyur,4.2626798770413155
70.0,1600,Ready to move,3,3.0,0.0,others,4.2626798770413155
120.0,2000,Ready to move,3,3.0,0.0,Sembakkam,4.795790545596741
100.0,2100,Ready to move,3,3.0,1.0,others,4.61512051684126
100.0,1821,Ready to move,3,3.0,0.0,Sembakkam,4.61512051684126
100.0,2100,Ready to move,3,3.0,0.0,Selaiyur,4.61512051684126
95.0,2000,Ready to move,3,3.0,1.0,others,4.564348191467836
95.0,1783,Ready to move,3,3.0,0.0,Sembakkam,4.564348191467836
95.0,2000,Ready to move,3,3.0,0.0,Selaiyur,4.564348191467836
85.0,1583,Ready to move,3,3.0,0.0,Selaiyur,4.454347296253507
90.0,1900,Ready to move,3,3.0,1.0,others,4.51085950651685
90.0,1624,Ready to move,3,3.0,0.0,Sembakkam,4.51085950651685
90.0,1900,Ready to move,3,3.0,0.0,Selaiyur,4.51085950651685
85.0,1800,Ready to move,3,3.0,1.0,others,4.454347296253507
125.0,1800,Ready to move,3,3.0,0.0,Rajakilpakkam,4.836281906951478
100.0,1874,Ready to move,3,3.0,0.0,Selaiyur,4.61512051684126
85.0,1800,Ready to move,3,3.0,0.0,Selaiyur,4.454347296253507
80.0,1700,Ready to move,3,3.0,0.0,Selaiyur,4.394449154672439
80.0,1700,Ready to move,3,3.0,1.0,others,4.394449154672439
95.0,1700,Ready to move,3,3.0,0.0,Rajakilpakkam,4.564348191467836
75.0,1655,Ready to move,3,3.0,0.0,Selaiyur,4.330733340286331
94.0,1793,Ready to move,3,3.0,0.0,Selaiyur,4.553876891600541
100.0,2000,Ready to move,3,3.0,0.0,Selaiyur,4.61512051684126
90.0,1674,Ready to move,3,3.0,0.0,Selaiyur,4.51085950651685
95.0,1800,Ready to move,3,3.0,0.0,Selaiyur,4.564348191467836
90.0,1740,Ready to move,3,3.0,0.0,Selaiyur,4.51085950651685
84.0,1600,Ready to move,3,3.0,0.0,Selaiyur,4.442651256490317
85.0,1664,Ready to move,3,3.0,0.0,Selaiyur,4.454347296253507
100.0,2000,Ready to move,3,3.0,0.0,tambaram west,4.61512051684126
95.0,1800,Ready to move,3,3.0,0.0,tambaram west,4.564348191467836
110.0,2000,Ready to move,3,3.0,0.0,Selaiyur,4.709530201312334
100.0,1839,Ready to move,3,3.0,0.0,Selaiyur,4.61512051684126
90.0,1700,Ready to move,3,3.0,0.0,tambaram west,4.51085950651685
95.0,1741,Ready to move,3,3.0,0.0,Selaiyur,4.564348191467836
85.0,1621,Ready to move,3,3.0,0.0,tambaram west,4.454347296253507
130.0,1385,Ready to move,3,3.0,0.0,Chromepet,4.875197323201151
74.0,1300,Ready to move,3,3.0,0.0,Madambakkam,4.31748811353631
69.0,1200,Ready to move,2,2.0,0.0,Madambakkam,4.248495242049359
130.0,1961,Ready to move,3,3.0,0.0,Rajakilpakkam,4.875197323201151
70.0,1600,Ready to move,3,3.0,0.0,Selaiyur,4.2626798770413155
140.0,2200,Under Construction,4,4.0,0.0,Sembakkam,4.948759890378168
95.0,1900,Ready to move,3,3.0,0.0,Perumbakkam,4.564348191467836
85.0,1800,Ready to move,3,3.0,0.0,Perumbakkam,4.454347296253507
120.0,1321,Ready to move,3,3.0,0.0,Chromepet,4.795790545596741
90.0,1800,Ready to move,4,4.0,0.0,Madambakkam,4.51085950651685
120.0,1400,Ready to move,3,3.0,0.0,others,4.795790545596741
85.0,1683,Ready to move,3,3.0,0.0,Madambakkam,4.454347296253507
80.0,1561,Ready to move,3,3.0,0.0,Madambakkam,4.394449154672439
77.0,1483,Ready to move,3,3.0,0.0,Madambakkam,4.356708826689592
110.0,1943,Ready to move,3,3.0,0.0,Chromepet,4.709530201312334
110.0,1300,Ready to move,3,3.0,0.0,others,4.709530201312334
95.0,1783,Ready to move,3,3.0,0.0,Chromepet,4.564348191467836
60.02,1225,Ready to move,3,3.0,0.0,Chromepet,4.1112016792885235
53.6,1094,Ready to move,3,3.0,0.0,Chromepet,4.000033882750859
44.59,910,Ready to move,2,2.0,0.0,Chromepet,3.8196883942253503
40.18,820,Ready to move,2,2.0,0.0,Chromepet,3.717952701599643
24.47,505,Ready to move,1,1.0,0.0,Chromepet,3.2375012889913655
108.0,1065,Ready to move,2,2.0,1.0,others,4.6913478822291435
37.34,770,Under Construction,2,2.0,0.0,Ambattur,3.6464937376174986
57.12,1190,Under Construction,3,3.0,0.0,Nanmangalam,4.062509838702082
64.0,1254,Ready to move,2,2.0,0.0,Medavakkam,4.174387269895637
23.0,594,Ready to move,1,2.0,3.0,Veppampattu,3.1780538303479458
26.5,630,Ready to move,2,2.0,3.0,Veppampattu,3.3141860046725258
34.99,1201,Ready to move,2,2.0,3.0,Veppampattu,3.5832411220909393
28.99,751,Ready to move,2,2.0,3.0,Veppampattu,3.4008639927609177
26.99,701,Ready to move,2,2.0,3.0,Veppampattu,3.331847303527362
29.99,847,Ready to move,2,2.0,3.0,Veppampattu,3.433664571799657
22.99,609,Ready to move,2,2.0,3.0,Veppampattu,3.177637076851603
32.0,800,Ready to move,2,2.0,0.0,others,3.4965075614664802
48.0,1200,Ready to move,2,2.0,0.0,others,3.8918202981106265
46.0,1000,Under Construction,2,2.0,0.0,others,3.8501476017100584
53.0,1000,Ready to move,2,3.0,0.0,others,3.9889840465642745
57.0,1500,Ready to move,2,3.0,3.0,others,4.060443010546419
33.0,1200,Ready to move,2,2.0,0.0,Siruseri,3.5263605246161616
36.0,900,Ready to move,1,2.0,3.0,others,3.6109179126442243
58.0,1400,Ready to move,3,3.0,0.0,Kelambakkam,4.07753744390572
57.0,1250,Ready to move,2,2.0,0.0,Kelambakkam,4.060443010546419
53.0,1550,Ready to move,2,2.0,0.0,Kelambakkam,3.9889840465642745
52.0,1350,Ready to move,2,2.0,0.0,Kelambakkam,3.970291913552122
46.0,1200,Ready to move,1,2.0,0.0,Semmancheri,3.8501476017100584
36.0,1000,Ready to move,2,2.0,0.0,Semmancheri,3.6109179126442243
54.0,1050,Ready to move,2,2.0,3.0,others,4.007333185232471
50.0,1080,Ready to move,2,3.0,4.0,others,3.9318256327243257
58.0,1250,Ready to move,2,3.0,4.0,others,4.07753744390572
48.0,1160,Ready to move,2,3.0,3.0,others,3.8918202981106265
47.0,1470,Ready to move,2,3.0,0.0,Semmancheri,3.871201010907891
53.0,1060,Ready to move,2,3.0,3.0,others,3.9889840465642745
48.0,1126,Ready to move,1,2.0,3.0,others,3.8918202981106265
78.0,954,Ready to move,2,2.0,0.0,others,4.3694478524670215
53.0,804,Ready to move,2,2.0,0.0,others,3.9889840465642745
42.0,509,Ready to move,1,1.0,0.0,others,3.7612001156935624
48.87,905,Ready to move,2,2.0,0.0,Selaiyur,3.9094196195580313
46.54,862,Ready to move,2,2.0,0.0,Selaiyur,3.861571461932048
41.52,769,Ready to move,2,2.0,0.0,Selaiyur,3.749974553473747
69.6,1200,Ready to move,3,3.0,0.0,Perungalathur,4.257030144499196
60.32,1040,Ready to move,2,2.0,0.0,Perungalathur,4.116106054003613
54.17,934,Ready to move,2,2.0,0.0,Perungalathur,4.01041932728434
51.56,889,Ready to move,2,2.0,0.0,Perungalathur,3.961955374176355
66.08,1180,Ready to move,3,3.0,0.0,tambaram west,4.205885936955008
57.12,1020,Ready to move,2,2.0,0.0,tambaram west,4.062509838702082
52.08,930,Ready to move,2,2.0,0.0,tambaram west,3.9718002094640066
73.37,1249,Ready to move,3,3.0,0.0,Sembakkam,4.309052634715209
69.26,1179,Ready to move,3,3.0,0.0,Sembakkam,4.252202646837681
57.75,983,Ready to move,2,2.0,0.0,Sembakkam,4.073291153024268
47.94,861,Ready to move,2,2.0,0.0,Sembakkam,3.8905950580145254
81.43,1404,Ready to move,3,3.0,0.0,Chromepet,4.411949448325136
72.96,1258,Ready to move,3,3.0,0.0,Chromepet,4.303524406518924
59.15,1183,Ready to move,3,3.0,0.0,Chromepet,4.096841442420688
57.76,996,Ready to move,2,2.0,0.0,Chromepet,4.073461351305676
47.15,943,Ready to move,2,2.0,0.0,Chromepet,3.8743211382441345
52.2,900,Ready to move,2,2.0,0.0,Chromepet,3.9740583963475986
76.5,1275,Ready to move,3,3.0,0.0,others,4.350277936359301
43.05,861,Ready to move,2,2.0,0.0,Chromepet,3.7853253523821886
69.96,1166,Ready to move,3,3.0,0.0,others,4.262116338001324
25.0,500,Ready to move,1,1.0,0.0,Chromepet,3.258096538021482
60.0,1000,Ready to move,2,2.0,0.0,others,4.110873864173311
113.0,1668,Ready to move,3,3.0,0.0,tambaram west,4.736198448394496
99.07,1457,Ready to move,3,3.0,0.0,tambaram west,4.605869941102364
83.09,1222,Ready to move,2,2.0,0.0,tambaram west,4.431887653844806
42.0,700,Ready to move,1,1.0,0.0,others,3.7612001156935624
49.74,829,Ready to move,2,2.0,0.0,others,3.9267145541711357
78.0,1300,Ready to move,3,3.0,0.0,Chromepet,4.3694478524670215
68.58,1143,Ready to move,3,3.0,0.0,Chromepet,4.242477169723796
58.14,969,Ready to move,2,2.0,0.0,Chromepet,4.079907514424331
47.1,785,Ready to move,2,2.0,0.0,Chromepet,3.8732821771117156
39.26,818,Ready to move,2,2.0,0.0,Selaiyur,3.695358420211645
73.6,1269,Ready to move,3,3.0,0.0,Selaiyur,4.312140507209715
69.07,1191,Ready to move,3,3.0,0.0,Selaiyur,4.249494742382442
62.06,1070,Ready to move,2,2.0,0.0,Selaiyur,4.144086654116915
57.71,995,Ready to move,2,2.0,0.0,Selaiyur,4.072610070076094
55.85,963,Ready to move,2,2.0,0.0,Selaiyur,4.040416220196545
51.85,894,Ready to move,2,2.0,0.0,Selaiyur,3.967457712316247
47.56,820,Ready to move,2,2.0,0.0,Selaiyur,3.8828001467512427
78.4,1400,Ready to move,3,3.0,0.0,Rajakilpakkam,4.37449836825309
72.8,1300,Ready to move,3,3.0,0.0,Rajakilpakkam,4.301358731606427
66.58,1189,Ready to move,3,3.0,0.0,Rajakilpakkam,4.213312081286144
57.34,1024,Ready to move,2,2.0,0.0,Rajakilpakkam,4.066287964439575
53.98,964,Ready to move,2,2.0,0.0,Rajakilpakkam,4.0069694827371
46.25,826,Ready to move,2,2.0,0.0,Rajakilpakkam,3.855452653939752
43.96,785,Ready to move,2,2.0,0.0,Rajakilpakkam,3.8057732055854356
85.62,1427,Ready to move,3,3.0,9.0,Medavakkam,4.46153073578648
79.02,1317,Ready to move,3,3.0,9.0,Medavakkam,4.382276603429089
75.24,1254,Ready to move,3,3.0,9.0,Medavakkam,4.333886259345946
66.96,1116,Ready to move,3,3.0,9.0,Medavakkam,4.2189192968037315
60.0,1000,Ready to move,2,2.0,9.0,Medavakkam,4.110873864173311
54.3,905,Ready to move,2,2.0,0.0,Sembakkam,4.012772908528289
53.16,886,Ready to move,2,2.0,9.0,Medavakkam,3.9919426286040194
50.1,835,Ready to move,2,2.0,0.0,Sembakkam,3.933784497209659
45.06,751,Ready to move,2,2.0,9.0,Medavakkam,3.8299448943925394
124.0,1537,Ready to move,3,2.0,3.0,others,4.8283137373023015
117.0,1455,Ready to move,3,3.0,3.0,others,4.770684624465665
123.0,1530,Ready to move,3,3.0,3.0,others,4.820281565605037
58.32,1215,Under Construction,3,3.0,0.0,Nanmangalam,4.082946517269732
45.6,950,Under Construction,2,2.0,0.0,Nanmangalam,3.8416005411316
40.32,840,Under Construction,2,2.0,0.0,Nanmangalam,3.721346644251438
37.68,785,Under Construction,2,2.0,0.0,Nanmangalam,3.6553226705850936
33.6,700,Under Construction,2,2.0,0.0,Nanmangalam,3.543853682063679
71.91,1383,Ready to move,3,3.0,0.0,Sembakkam,4.289225803818339
60.63,1166,Ready to move,3,3.0,0.0,Sembakkam,4.121148764974151
51.01,981,Ready to move,2,2.0,0.0,Sembakkam,3.9514360077849813
48.41,931,Ready to move,2,2.0,0.0,Sembakkam,3.9001528328576587
44.25,851,Ready to move,2,2.0,0.0,Sembakkam,3.8122026701459353
41.6,800,Ready to move,2,2.0,0.0,Sembakkam,3.751854253275325
63.45,1269,Ready to move,3,3.0,0.0,Rajakilpakkam,4.165889729385197
59.2,1184,Ready to move,3,3.0,0.0,Rajakilpakkam,4.097672352314776
55.0,1100,Ready to move,3,3.0,0.0,Rajakilpakkam,4.02535169073515
48.2,964,Ready to move,2,2.0,0.0,Rajakilpakkam,3.8958936234982624
45.0,900,Ready to move,2,2.0,0.0,Rajakilpakkam,3.828641396489095
50.4,900,Ready to move,2,2.0,0.0,tambaram west,3.9396381724611196
48.0,1200,Ready to move,3,3.0,0.0,others,3.8918202981106265
37.72,943,Ready to move,2,2.0,0.0,others,3.656356262408376
35.24,881,Ready to move,2,2.0,0.0,others,3.5901634811747787
40.6,812,Ready to move,2,2.0,0.0,Rajakilpakkam,3.728100167267218
91.2,1900,Ready to move,3,3.0,0.0,Madambakkam,4.523960130562548
78.28,1631,Ready to move,3,3.0,0.0,Madambakkam,4.372985890021733
71.42,1488,Ready to move,3,3.0,0.0,Madambakkam,4.282482504337495
67.15,1399,Ready to move,3,3.0,0.0,Madambakkam,4.221711158142542
48.81,1017,Ready to move,2,2.0,0.0,Madambakkam,3.908215767085192
47.52,990,Ready to move,2,2.0,0.0,Madambakkam,3.8819760840758493
65.61,1238,Ready to move,3,3.0,0.0,Madambakkam,4.198854716425088
61.85,1167,Ready to move,3,3.0,0.0,Madambakkam,4.140750935036256
48.81,921,Ready to move,2,2.0,0.0,Madambakkam,3.908215767085192
46.64,880,Ready to move,2,2.0,0.0,Madambakkam,3.8636727444870993
59.83,1108,Ready to move,3,3.0,0.0,Selaiyur,4.108083088332614
58.96,1092,Ready to move,3,3.0,0.0,Selaiyur,4.093677673234397
28.35,525,Ready to move,1,1.0,0.0,Selaiyur,3.3792925462741055
30.0,850,Ready to move,2,2.0,3.0,Veppampattu,3.4339872044851463
26.9,700,Ready to move,2,2.0,3.0,Veppampattu,3.32862668882732
27.0,700,Ready to move,2,2.0,3.0,Veppampattu,3.332204510175204
25.8,700,Ready to move,2,2.0,3.0,Veppampattu,3.288401887516811
26.0,700,Ready to move,2,2.0,3.0,Veppampattu,3.295836866004329
23.0,600,Ready to move,2,2.0,3.0,Veppampattu,3.1780538303479458
114.0,1342,Under Construction,3,2.0,0.0,Madipakkam,4.74493212836325
72.33,851,Under Construction,2,2.0,0.0,Madipakkam,4.294969802105708
126.0,1489,Under Construction,3,2.0,0.0,Madipakkam,4.844187086458591
83.04,977,Under Construction,2,2.0,0.0,Madipakkam,4.4312928759767996
80.15,943,Under Construction,2,2.0,0.0,Madipakkam,4.396299293960601
33.63,885,Ready to move,2,2.0,2.0,Kundrathur,3.5447203584143305
35.41,932,Ready to move,2,2.0,2.0,Kundrathur,3.594843462187342
33.47,881,Ready to move,2,2.0,2.0,Kundrathur,3.540089380528774
27.17,715,Ready to move,2,2.0,2.0,Kundrathur,3.338257581888281
51.06,690,Ready to move,2,2.0,6.0,others,3.9523968995664194
132.0,1266,Ready to move,3,3.0,0.0,others,4.890349128221754
102.0,980,Ready to move,2,2.0,0.0,others,4.634728988229636
91.2,1200,Ready to move,3,3.0,6.0,others,4.523960130562548
55.5,750,Ready to move,2,2.0,6.0,others,4.034240638152395
88.1,881,Ready to move,2,2.0,0.0,others,4.489759334476764
87.0,870,Ready to move,2,2.0,0.0,others,4.477336814478207
85.5,900,Ready to move,2,2.0,0.0,Koyambedu,4.460144413937834
81.7,860,Ready to move,2,2.0,0.0,Koyambedu,4.415219602029645
39.0,937,Under Construction,2,2.0,0.0,Selaiyur,3.6888794541139363
99.0,1560,Ready to move,3,3.0,0.0,Medavakkam,4.605170185988092
330.0,4724,Ready to move,4,2.0,0.0,Sholinganallur,5.802118375377063
46.0,1006,Ready to move,2,2.0,4.0,others,3.8501476017100584
46.12,1006,Ready to move,2,2.0,4.0,others,3.8526975393433314
37.0,574,Ready to move,1,1.0,2.0,Gowrivakkam,3.6375861597263857
80.0,1527,Ready to move,3,2.0,1.0,Ambattur,4.394449154672439
65.0,1002,Ready to move,2,2.0,2.0,Gowrivakkam,4.189654742026425
80.0,1753,Ready to move,3,2.0,1.0,Medavakkam,4.394449154672439
60.0,1340,Ready to move,2,2.0,1.0,Medavakkam,4.110873864173311
53.0,974,Under Construction,2,2.0,0.0,Perungalathur,3.9889840465642745
30.0,612,Under Construction,2,2.0,0.0,others,3.4339872044851463
66.0,1366,Under Construction,3,2.0,0.0,Perungalathur,4.204692619390966
47.0,1073,Under Construction,2,2.0,0.0,others,3.871201010907891
95.0,1371,Ready to move,3,2.0,2.0,Vengaivasal,4.564348191467836
42.0,591,Ready to move,2,1.0,2.0,Vengaivasal,3.7612001156935624
80.0,1237,Under Construction,2,2.0,0.0,Sholinganallur,4.394449154672439
28.0,730,Under Construction,2,2.0,0.0,Thirumazhisai,3.367295829986474
32.0,849,Under Construction,2,2.0,0.0,Thirumazhisai,3.4965075614664802
55.0,1286,Under Construction,3,2.0,0.0,Selaiyur,4.02535169073515
33.0,885,Under Construction,3,3.0,0.0,Thirumazhisai,3.5263605246161616
70.0,1148,Ready to move,2,2.0,2.0,Kolapakkam,4.2626798770413155
68.0,1024,Ready to move,2,2.0,3.0,Karapakkam,4.23410650459726
170.0,2616,Ready to move,4,3.0,3.0,Karapakkam,5.14166355650266
42.0,979,Under Construction,2,2.0,0.0,Navallur,3.7612001156935624
46.0,1262,Under Construction,3,2.0,0.0,Kelambakkam,3.8501476017100584
85.0,1234,Ready to move,2,2.0,2.0,Vengaivasal,4.454347296253507
103.0,1469,Ready to move,3,3.0,2.0,Vengaivasal,4.6443908991413725
66.0,950,Under Construction,2,2.0,0.0,Porur,4.204692619390966
29.0,576,Ready to move,1,1.0,1.0,others,3.4011973816621555
41.0,855,Ready to move,2,2.0,1.0,others,3.7376696182833684
70.0,1080,Ready to move,2,2.0,0.0,Perungalathur,4.2626798770413155
75.54,1545,Ready to move,2,2.0,0.0,Semmancheri,4.337813479997556
77.35,1645,Ready to move,3,2.0,0.0,Semmancheri,4.36118596880203
20.0,570,Under Construction,1,1.0,0.0,others,3.044522437723423
53.0,1012,Ready to move,2,2.0,1.0,Ambattur,3.9889840465642745
40.0,588,Under Construction,2,1.0,0.0,Pallavaram,3.713572066704308
85.0,1337,Ready to move,3,3.0,2.0,Gowrivakkam,4.454347296253507
56.0,913,Ready to move,2,2.0,0.0,Kovur,4.04305126783455
51.0,1225,Ready to move,3,2.0,4.0,others,3.9512437185814275
48.0,832,Ready to move,2,2.0,1.0,others,3.8918202981106265
64.0,959,Under Construction,2,2.0,0.0,Porur,4.174387269895637
70.0,1370,Under Construction,3,2.0,0.0,Ayanambakkam,4.2626798770413155
40.0,930,Under Construction,2,2.0,0.0,Siruseri,3.713572066704308
26.0,571,Ready to move,2,2.0,1.0,Kelambakkam,3.295836866004329
35.0,994,Under Construction,2,2.0,0.0,Kelambakkam,3.58351893845611
97.0,1598,Under Construction,3,2.0,0.0,Sholinganallur,4.584967478670572
80.0,1156,Ready to move,2,2.0,0.0,Medavakkam,4.394449154672439
23.0,620,Under Construction,1,1.0,0.0,others,3.1780538303479458
16.0,480,Ready to move,1,1.0,0.0,Guduvancheri,2.833213344056216
68.0,1024,Ready to move,2,2.0,3.0,Karapakkam,4.23410650459726
40.0,588,Under Construction,1,1.0,0.0,Vanagaram,3.713572066704308
44.56,918,Under Construction,3,2.0,0.0,Padur,3.8190301385789813
43.12,888,Under Construction,2,2.0,0.0,Padur,3.786913194385302
37.77,778,Under Construction,2,2.0,0.0,Padur,3.657646751682838
32.18,663,Under Construction,2,2.0,0.0,Padur,3.5019472847622986
85.0,1300,Ready to move,2,2.0,6.0,Pallavaram,4.454347296253507
22.0,600,Ready to move,1,2.0,3.0,Veppampattu,3.1354942159291497
28.0,850,Ready to move,2,2.0,3.0,Veppampattu,3.367295829986474
36.21,1050,Under Construction,2,2.0,0.0,Kelambakkam,3.6165775423585313
34.28,994,Under Construction,2,2.0,0.0,Kelambakkam,3.5633162311385904
43.52,1262,Under Construction,3,3.0,0.0,Kelambakkam,3.795938526407344
46.04,1335,Under Construction,3,2.0,0.0,Kelambakkam,3.8509983035903717
100.0,1188,Ready to move,3,2.0,1.0,Velachery,4.61512051684126
84.66,996,Ready to move,2,2.0,1.0,Velachery,4.450385972187225
61.64,1045,Under Construction,2,2.0,0.0,Medavakkam,4.137404051682548
75.5,1280,Under Construction,3,2.0,0.0,Medavakkam,4.33729074083249
214.0,1935,Under Construction,3,3.0,0.0,Perungudi,5.3706380281276624
405.0,3654,Under Construction,4,2.0,0.0,Perungudi,6.0063531596017325
202.0,1820,Under Construction,3,2.0,0.0,Perungudi,5.313205979041787
415.0,3746,Under Construction,4,2.0,0.0,Perungudi,6.030685260261263
199.0,1793,Under Construction,3,2.0,0.0,Perungudi,5.298317366548036
214.0,1930,Under Construction,3,2.0,0.0,Perungudi,5.3706380281276624
26.0,700,Ready to move,2,2.0,3.0,Veppampattu,3.295836866004329
27.0,725,Ready to move,2,2.0,3.0,Veppampattu,3.332204510175204
60.0,1500,Ready to move,3,2.0,0.0,others,4.110873864173311
62.0,1433,Ready to move,3,2.0,0.0,others,4.143134726391533
57.0,1478,Ready to move,3,2.0,0.0,others,4.060443010546419
29.5,623,Ready to move,1,1.0,0.0,others,3.417726683613366
86.0,1927,Ready to move,3,3.0,4.0,others,4.465908118654584
78.0,1706,Ready to move,3,3.0,4.0,others,4.3694478524670215
59.0,1437,Ready to move,2,2.0,4.0,others,4.0943445622221
87.0,1991,Ready to move,3,3.0,4.0,others,4.477336814478207
75.24,1254,Under Construction,3,2.0,0.0,Gowrivakkam,4.333886259345946
54.3,905,Under Construction,2,2.0,0.0,Gowrivakkam,4.012772908528289
85.62,1427,Under Construction,3,2.0,0.0,Gowrivakkam,4.46153073578648
52.86,881,Under Construction,2,2.0,0.0,Gowrivakkam,3.9863880873834527
53.76,896,Under Construction,2,2.0,0.0,Gowrivakkam,4.002960000420248
23.03,510,Under Construction,1,2.0,0.0,Siruseri,3.1793030497483774
35.02,824,Under Construction,2,2.0,0.0,Siruseri,3.58407433974781
15.04,338,Under Construction,1,2.0,0.0,Siruseri,2.7750856024383683
38.08,896,Under Construction,3,2.0,0.0,Siruseri,3.6656108271745818
32.98,764,Under Construction,2,2.0,0.0,Siruseri,3.525772116243786
84.0,1471,Ready to move,3,2.0,4.0,Thaiyur,4.442651256490317
120.0,1896,Ready to move,4,3.0,4.0,Thaiyur,4.795790545596741
78.56,1376,Ready to move,3,2.0,4.0,Thaiyur,4.3765114539857715
93.8,1643,Ready to move,3,2.0,4.0,Thaiyur,4.551769409260976
38.02,1001,Under Construction,2,2.0,0.0,Thaiyur,3.6640743351949654
47.33,1246,Under Construction,3,2.0,0.0,Thaiyur,3.8780524858569927
40.3,1061,Under Construction,2,2.0,0.0,Thaiyur,3.720862499966987
66.2,1270,Ready to move,2,2.0,4.0,Thaiyur,4.207673247529104
50.45,1328,Under Construction,3,2.0,0.0,Thaiyur,3.9406104622800586
37.3,982,Under Construction,2,2.0,0.0,Thaiyur,3.6454498961866
50.71,1335,Under Construction,3,2.0,0.0,Thaiyur,3.94565118640813
78.52,837,Ready to move,2,2.0,0.0,East Tambaram,4.376008562348319
86.0,1010,Ready to move,2,2.0,12.0,Velachery,4.465908118654584
450.0,3000,Ready to move,3,4.0,9.0,Velachery,6.111467339502679
28.02,637,Under Construction,2,2.0,0.0,Thirumullaivoyal,3.367985247456042
29.61,673,Under Construction,2,2.0,0.0,Thirumullaivoyal,3.421326752957321
29.21,664,Under Construction,2,2.0,0.0,Thirumullaivoyal,3.4081729953985804
30.62,696,Under Construction,2,2.0,0.0,Thirumullaivoyal,3.453789831781326
29.12,662,Under Construction,2,2.0,0.0,Thirumullaivoyal,3.405189402931693
230.0,1755,Under Construction,3,3.0,0.0,Adyar,5.442417710521793
63.5,1312,Ready to move,2,2.0,0.0,others,4.1666652238017265
95.0,1564,Ready to move,2,3.0,0.0,Karapakkam,4.564348191467836
69.0,1419,Ready to move,3,3.0,0.0,others,4.248495242049359
25.85,650,Ready to move,2,2.0,3.0,Veppampattu,3.2902658209548736
25.9,650,Ready to move,2,2.0,3.0,Veppampattu,3.292126286607793
26.5,700,Ready to move,2,2.0,3.0,Veppampattu,3.3141860046725258
26.0,650,Ready to move,2,2.0,3.0,Veppampattu,3.295836866004329
18.0,599,Ready to move,1,2.0,3.0,Veppampattu,2.9444389791664403
55.96,1142,Under Construction,3,2.0,0.0,Rajakilpakkam,4.04234926710372
39.78,812,Under Construction,2,2.0,0.0,Rajakilpakkam,3.708191765146309
42.0,762,Under Construction,2,2.0,0.0,Navallur,3.7612001156935624
70.0,1024,Ready to move,2,2.0,3.0,Karapakkam,4.2626798770413155
244.0,1574,Ready to move,3,2.0,0.0,T Nagar,5.501258210544727
37.34,770,Under Construction,2,2.0,0.0,others,3.6464937376174986
42.19,870,Under Construction,2,2.0,0.0,Ambattur,3.7656089869726097
41.12,848,Under Construction,2,2.0,0.0,others,3.740522687265775
42.19,870,Under Construction,2,2.0,0.0,others,3.7656089869726097
37.34,770,Under Construction,2,2.0,0.0,others,3.6464937376174986
42.19,870,Under Construction,2,2.0,0.0,others,3.7656089869726097
37.34,770,Under Construction,2,2.0,0.0,Ambattur,3.6464937376174986
41.12,848,Under Construction,2,2.0,0.0,others,3.740522687265775
42.19,870,Under Construction,2,2.0,0.0,others,3.7656089869726097
25.0,749,Ready to move,2,2.0,3.0,Veppampattu,3.258096538021482
25.0,755,Ready to move,2,2.0,3.0,Veppampattu,3.258096538021482
28.9,920,Ready to move,2,2.0,3.0,Veppampattu,3.3978584803966405
31.25,950,Ready to move,2,2.0,3.0,Veppampattu,3.4735180432417816
25.0,755,Ready to move,2,2.0,3.0,Veppampattu,3.258096538021482
28.9,920,Ready to move,2,2.0,3.0,Veppampattu,3.3978584803966405
31.25,950,Ready to move,2,2.0,3.0,Veppampattu,3.4735180432417816
22.25,603,Ready to move,1,2.0,3.0,Veppampattu,3.1463051320333655
34.5,1050,Ready to move,2,2.0,3.0,Veppampattu,3.56953269648137
